1.1022638,1.2474583
1.0626116,0.7019801
0.5920141,0.5010566
0.4940072,0.4592194
1.1494748,0.6571339
0.5171114,0.4483893
0.5242227,0.5227610
0.5035314,0.4776418
1.1933457,1.3416028
1.3902175,1.1852107
0.5160123,0.4670333
0.4828105,0.4499440
0.9423229,1.3905266
1.4137901,1.3416028
1.3902175,1.3416028
1.3971961,1.3612694
1.4010372,1.3636319
0.4760217,0.4509569
0.4951944,0.4318294
0.4633677,0.4499747
0.5629448,1.3782456
1.4129326,1.3763853
1.4102320,1.2071332
1.2316529,1.3625730
1.4048453,1.3771588
1.4127279,1.3768294
0.5477252,0.5959623
1.4120189,1.3763838
1.4181193,1.3898366
1.1229047,0.4188428
0.4458613,0.4443408
0.5038803,1.3416028
1.3902175,1.3416028
1.3911562,1.3615318
1.4012383,1.3614170
0.8124143,0.4524155
0.4142972,0.4234654
1.2431534,1.3611850
1.4009202,1.0483934
0.4757489,0.4265177
0.4463899,0.4594189
0.5941243,1.3810551
1.4147906,1.4704235
1.4014605,1.3614603
1.0003807,0.4232904
0.4442617,0.4894750
0.4348018,0.4477282
0.4768488,0.4539753
0.5203344,1.3613144
1.4010646,1.3612758
1.1315322,0.6369656
0.5153956,1.0190491
0.4702659,0.4407340
0.4492670,0.4291325
0.7134896,1.3761370
1.3260770,0.9189036
0.4448486,0.4433451
0.4510728,0.4331420
1.1120146,1.3416028
1.3902175,1.3416028
0.4653424,0.4429006
0.4245083,0.4428147
0.4434604,0.4391923
0.7845819,1.3613594
1.4010929,1.3613285
0.5170885,0.4380462
0.4483858,0.4405353
1.1660088,1.3767081
1.0537874,0.4200872
0.4242807,0.4885527
0.4276084,0.5025863
0.4289550,0.4369963
0.5795150,0.4599499
1.1592752,1.3766591
1.4095878,1.3416028
1.3902175,1.3416028
1.3921387,1.3615241
1.4012036,1.3614310
0.6368096,0.4480519
0.4468026,0.4679391
0.4290517,0.4365518
0.7459290,1.3617828
1.4014652,1.3615630
0.6405169,0.4295597
0.4076438,0.4458389
0.4090377,0.6654421
0.4531200,0.4506631
0.8477209,1.3551904
0.6416585,0.5037760
0.8413443,1.3416028
1.3902175,1.3416028
0.4907343,0.4295676
1.1542144,1.3770535
1.4128578,1.3769767
1.4104530,1.3611627
1.4008751,1.3611622
0.9044033,0.4210107
0.4266897,0.4291024
0.4097220,2.4657395
0.4322575,0.4354472
0.4301223,0.4651438
1.0704600,1.3767933
1.0841199,0.4415908
0.4227261,0.4137568
0.4350679,0.4383905
0.4553732,0.4942997
0.4140848,0.4907899
0.4255275,0.4774131
0.4553466,0.4310168
1.2279823,1.3612389
1.4009551,0.9731239
0.4232925,0.4439687
0.4213605,0.4390349
0.4310096,0.4330992
0.4388261,0.4712879
0.4213327,0.4334745
0.4288872,0.4712226
0.7552299,1.3416028
1.3902175,1.3416028
1.3902175,1.3416028
1.3902175,1.3416028
0.7504886,0.4323944
0.4406175,0.4611448
0.9956457,1.3416028
1.3902175,1.3416028
0.6800371,0.4102055
0.8455945,1.3611104
1.4008010,1.0877238
0.4328572,0.4318925
0.4270436,0.4332521
0.4224924,0.4136944
0.4081417,0.4704422
0.4204010,1.3399309
0.4487076,0.4392919
1.0237919,1.3416028
1.3902175,1.3416028
0.5440893,0.4510725
0.4194005,0.4068666
0.4310809,0.4530932
0.4417549,0.4678458
0.4441255,0.4080016
0.4395969,0.4324432
0.4266473,0.4185373
0.4271215,0.4464096
1.2558315,1.3612460
1.1832954,0.3930275
0.4225732,0.4168274
0.4222199,0.4401542
0.6644633,1.3612099
1.4009228,1.3409532
