1.4058736,1.2448938
1.3965596,1.2402995
1.4084318,1.2412536
1.4059846,1.2403024
1.3938497,1.2439626
1.4040369,1.2412511
1.4057855,1.2411558
1.4016704,1.2411128
1.4083972,1.2403010
1.4084220,1.2425391
1.4035935,1.2424945
1.4080610,1.2402831
1.3937569,1.2402831
1.3899994,1.2449053
1.3976331,1.2411791
1.4059300,1.2402865
1.3983074,1.2439545
1.3973691,1.2402675
1.3997231,1.2425183
1.4025756,1.2425149
1.4035490,1.2781186
1.3848701,1.2449027
1.4031403,1.2402994
1.4101024,1.2439631
1.3894314,1.2448985
1.3923966,1.2575729
1.3905496,1.2439796
1.4066478,1.2425065
1.4082255,1.2425058
1.3856056,1.2449082
1.3961925,1.2680256
1.3958009,1.2410650
1.4134467,1.2375107
1.4017248,1.2425293
1.4031079,1.2401754
1.4036184,1.2411774
1.3922588,1.2848006
1.3928072,1.2383777
1.3627184,1.1842214
0.9261657,0.8126926
0.9066206,0.4222379
0.6655268,0.4215107
0.6113038,0.3943256
0.4895636,0.3979762
0.5076621,0.3709174
0.6996481,2.3930749
0.4810643,0.4116124
0.6141258,0.3602616
0.4649918,0.3727066
0.4398674,0.9130015
0.4868169,0.5045920
0.5451161,0.5236343
0.5161546,0.3933633
0.6367631,0.3786533
0.4625872,0.5711010
0.5046840,0.4086313
0.6586409,0.3712095
0.4534139,0.4121962
0.4563254,0.5386653
0.4754036,0.3834396
0.5372403,0.3846416
0.4580276,1.8902994
0.4759428,0.4064611
0.4836661,0.7925492
0.4473551,0.3556669
0.4654319,0.3726760
0.4836494,0.4906871
0.4444625,0.3540543
0.5890077,0.3752476
0.7439201,0.3767027
0.6397002,0.3753283
0.4270669,0.3569207
0.4592896,0.9178579
0.5038543,0.6029146
0.7324098,2.6432195
0.7512665,0.3824221
0.4457363,0.3515490
0.4587847,0.3632448
0.4325300,0.3471521
0.6277198,0.6314801
0.5216488,1.2449638
0.8318677,0.3579565
0.4525832,0.3894080
0.5565261,0.4344362
0.5745023,0.3547859
0.5168644,0.4181532
0.4916965,0.4207182
0.4970493,0.3781442
0.4375922,0.7198874
0.4286415,0.3728480
0.4577689,0.6680113
0.4412427,0.3946667
0.4378065,0.3642947
0.4351503,0.3668919
0.4344312,0.3557015
0.4285121,0.3489315
0.4328203,0.3623200
0.4513001,1.2828292
0.4943859,0.9428716
0.4367123,0.5101086
